,evttime,car_m,ret_m,abret_m,abret_t,sar_t,pat_ar,cret_edate_m,car_edate_m,pat_car_edate_m,car_edate_t,scar_edate_t,bhar_edate_m,pat_scale_m,pat_car_edate_mean,sar_m,scar_edate_m,scar_m,car_v,abret_v,sar_v,pat_scale_v,car_edate_v,scar_edate_v,scar_v,scar_n,scar_edate_n,sar_n,car_n,n,pat_scale_edate_s,pat_scale_s,pat_car
-68,[-68],0.08968270461403764,-0.018502113635291938,-0.01599399641348049,-6.853243672905732,-6.936016339461395,-1.1413379379343807,0.10045447198081768,0.06912019915604031,1.0901657290310875,14.879270633807083,2.841343378172835,0.06364203861302684,1.0261730634660515,0,-0.5780888101302428,0.5521700350037634,0.7113617951891454,0.03996622405983187,0.024476942243245328,0.8741396061068608,0.0019834795415449983,0.04872139115302151,0.3886682892645266,0.3102058925758238,4,4,4,4,110,4.104692253864206,4.104692253864206,1.4044627576575255
-67,[-67],0.10477695770577528,-0.01490530341683518,0.015094253091737628,7.958460161297019,7.938471389012221,1.065041751547981,0.10045447198081768,0.06912019915604031,1.0901657290310875,14.606233297954999,2.841343378172835,0.06364203861302684,1.0261730634660515,0,0.5394447152135234,0.5521700350037634,0.8290782828419963,0.047251889116305915,0.01952699943674195,0.699621249128111,0.0019834795415449983,0.04872139115302151,0.3886682892645266,0.3624797209445412,4,4,4,4,106,4.104692253864206,4.104692253864206,1.636873921693572
-66,[-66],0.08994866387355141,-0.009742595651440079,-0.01482829383222386,-3.655437415424024,-3.5978248930224304,-1.0351134275694318,0.10045447198081768,0.06912019915604031,1.0901657290310875,15.213678019920247,2.841343378172835,0.06364203861302684,1.0261730634660515,0,-0.524285989105405,0.5521700350037634,0.7146697004191243,0.007429023936820153,0.04350115125466243,1.5627055326797044,0.0019834795415449983,0.04872139115302151,0.3886682892645266,0.06589213858666061,4,4,4,4,115,4.104692253864206,4.104692253864206,1.4109936533744238
-65,[-65],0.08524804003890604,0.02988884207409753,0.005800938519835472,,,0.20453652187556856,0.014198799606690937,-0.003866757350973782,-0.02975156916179024,,,-0.0072366448866812445,1.028169014084507,0,0.20739731146510473,-0.030167695233310095,0.6650887701766656,,,,,,,,1,1,1,1,104,1.028169014084507,1.028169014084507,0.6559146925746087
-64,[-64],0.12117812189515681,0.006637210149478289,0.03593008185625076,,,1.2668663783374208,0.014198799606690937,-0.003866757350973782,-0.02975156916179024,,,-0.0072366448866812445,1.028169014084507,0,1.2845856497577393,-0.030167695233310095,0.945408340494231,,,,,,,,1,1,1,1,122,1.028169014084507,1.028169014084507,0.9323676008663133
-63,[-63],0.11608145268615336,-0.009348357197471433,-0.005096669209003448,,,-0.17970454084202858,0.014198799606690937,-0.003866757350973782,-0.02975156916179024,,,-0.0072366448866812445,1.028169014084507,0,-0.18221801313010244,-0.030167695233310095,0.9056451101059856,,,,,,,,1,1,1,1,103,1.028169014084507,1.028169014084507,0.8931528550979381
-62,[-62],0.06437509722765536,0.0014047617891296874,-0.051706355458498,,,-1.823125356040311,0.014198799606690937,-0.003866757350973782,-0.02975156916179024,,,-0.0072366448866812445,1.028169014084507,0,-1.8486248511483412,-0.030167695233310095,0.5022420952505692,,,,,,,,1,1,1,1,114,1.028169014084507,1.028169014084507,0.49531428626707896
-61,[-61],0.07630764923449607,0.00453671869913238,0.011932552006840708,,,0.42073238256759804,0.014198799606690937,-0.003866757350973782,-0.02975156916179024,,,-0.0072366448866812445,1.028169014084507,0,0.4266170373421736,-0.030167695233310095,0.5953375650781079,,,,,,,,1,1,1,1,107,1.028169014084507,1.028169014084507,0.5871256191449427
-33,[-33],-0.019741565885385313,0.00025270764355457597,0.0005585785896584379,0.1376186192892804,-1.0481226041910139,-0.6714904124745573,-0.06248571204329981,-0.07707875978341647,-3.2526578609759302,-2.996199599133194,-2.1937153256474287,-0.06630101205051282,1.028777069590453,0,-0.09631977332930586,-0.46656700090838177,-0.16027712120311474,0.16051272083507828,0.04519786612308144,1.0233264681715422,0.0009925973856830942,0.2864671445636651,1.5038992815661716,0.7769067929574464,50,50,50,50,124,51.43885347952265,51.43885347952265,-1.117367145985265
-32,[-32],-0.0284691739260614,0.001897323358571157,-0.010189946254408335,-1.2846113110681558,-1.2639631853653757,-1.981615818909182,-0.06743110834169048,-0.07919967744141389,-3.44802229531084,-3.2610933382503102,-2.413494941481217,-0.06911684486174434,1.0286474368079768,0,-0.27349907050168504,-0.47588986918549664,-0.2080871320011185,0.1661739611972096,0.09044234783124196,2.467136088962391,0.0010606190189730777,0.2769056771092869,1.4489618352573304,0.8945985894621383,54,54,54,54,130,55.54696158763075,55.54696158763075,-1.507678807567717
-31,[-31],-0.025571908465954224,-0.006042277360111186,0.0004846236019663629,0.09629519425881772,-0.3715544217845791,-0.36951661136869524,-0.07467372999076133,-0.0876175608711742,-3.9942488694856118,-3.6413636644443472,-2.805645999220456,-0.07680668044333354,1.0284795749315945,0,-0.04878718906242823,-0.5273597147261934,-0.20109886675690689,0.18557850449690907,0.057160339910245446,1.4913453259635434,0.0011565044395245765,0.2732888793989224,1.4437768811502911,1.002338890266414,59,59,59,59,129,60.68029492096407,60.68029492096407,-1.5231328802118624
-160,[-160],,-0.01860951941593417,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,77,0.0,0.0,
-159,[-159],,-0.017158762000067388,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,73,0.0,0.0,
-158,[-158],,8.60684837801261e-05,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,77,0.0,0.0,
-157,[-157],,0.012480239371458689,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,75,0.0,0.0,
-156,[-156],,-0.015192815168513727,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,74,0.0,0.0,
-155,[-155],,-0.015612761685121301,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,74,0.0,0.0,
-154,[-154],,-0.008074403449427336,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,78,0.0,0.0,
-153,[-153],,0.002020379925134445,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,76,0.0,0.0,
-152,[-152],,-0.005983624360798036,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,85,0.0,0.0,
-151,[-151],,-0.0001509441893331979,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,82,0.0,0.0,
-150,[-150],,-0.0012771231416698503,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,87,0.0,0.0,
-149,[-149],,-0.0032814562340111784,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,90,0.0,0.0,
-148,[-148],,-0.001376830895327309,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,94,0.0,0.0,
-147,[-147],,-0.005046128209009971,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,91,0.0,0.0,
-146,[-146],,0.0020556037570224695,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,93,0.0,0.0,
-145,[-145],,0.012526966786956311,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,90,0.0,0.0,
-15,[-15],-0.04589812238551622,-0.010044691405410856,-0.008784311658575414,-1.7640476233883113,-3.3628966184426923,-4.264233998920708,-0.07065778523102195,-0.09146757341078192,-6.315221784701702,-3.913089197572609,-4.559384784850577,-0.07696429282020421,1.024224861217658,0,-0.34332872577542045,-0.5084610855969888,-0.3048766822850359,0.20109025473539252,0.06259302976515838,1.283291059594189,0.0022843211195604923,0.29381634605719087,1.401780512806945,1.0843147843089411,158,158,158,158,158,161.82752807238998,161.82752807238998,-3.7866494017992567
-14,[-14],-0.046728373161985,-0.002846821499160906,-0.003924730271297037,-0.7531070589232748,-0.8398292261524839,-1.3029035170792953,-0.06261809770065992,-0.07965026004372834,-5.432210354734519,-3.527704039375314,-4.036973353401694,-0.06799387152531844,1.0238221517434247,0,-0.10357787816623965,-0.43184841772273297,-0.3060673309856485,0.2051004190429569,0.0671439892801607,1.5890225853562259,0.0021800616576334157,0.2909036026147049,1.3615480019118988,1.0781520365649386,162,162,162,162,166,165.8591885824348,165.8591885824348,-3.8500132370374427
-60,[-60],0.059648536083661025,-0.008478983481549412,-0.01665911315083504,,,-0.5873872046311541,0.014198799606690937,-0.003866757350973782,-0.02975156916179024,,,-0.0072366448866812445,1.028169014084507,0,-0.5956028092802732,-0.030167695233310095,0.46536637661833646,,,,,,,,1,1,1,1,114,1.028169014084507,1.028169014084507,0.458947222598715
-59,[-59],0.0669511883025989,-0.007271318698887252,0.007302652218937873,,,0.25748576376410537,0.014198799606690937,-0.003866757350973782,-0.02975156916179024,,,-0.0072366448866812445,1.028169014084507,0,0.26108713815766355,-0.030167695233310095,0.5223402610748549,,,,,,,,1,1,1,1,107,1.028169014084507,1.028169014084507,0.5151352227331212
-58,[-58],0.04726522614117712,-0.0061686743636556905,-0.019685962161421777,,,-0.6941115160078375,0.014198799606690937,-0.003866757350973782,-0.02975156916179024,,,-0.0072366448866812445,1.028169014084507,0,-0.7038198408623122,-0.030167695233310095,0.36875418029564916,,,,,,,,1,1,1,1,127,1.028169014084507,1.028169014084507,0.3636676721213846
-57,[-57],0.05677716571893543,0.009187541275953308,0.009511939577758312,,,0.3353834954245351,0.014198799606690937,-0.003866757350973782,-0.02975156916179024,,,-0.0072366448866812445,1.028169014084507,0,0.3400744014955617,-0.030167695233310095,0.4429644987132784,,,,,,,,1,1,1,1,115,1.028169014084507,1.028169014084507,0.43685435091289926
-56,[-56],0.025193211402557793,-0.0010485282447946266,-0.03158395431637764,,,-1.1136253454263387,0.014198799606690937,-0.003866757350973782,-0.02975156916179024,,,-0.0072366448866812445,1.028169014084507,0,-1.129201281526286,-0.030167695233310095,0.19655257740683338,,,,,,,,1,1,1,1,123,1.028169014084507,1.028169014084507,0.19384137752063532
-55,[-55],0.020953496924974026,0.000448669311192977,-0.004239714477583766,,,-0.14948899217347192,0.014198799606690937,-0.003866757350973782,-0.02975156916179024,,,-0.0072366448866812445,1.028169014084507,0,-0.15157984885099132,-0.030167695233310095,0.16347514258827944,,,,,,,,1,1,1,1,123,1.028169014084507,1.028169014084507,0.1612202050350355
-107,[-107],,0.0006953268619746758,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,104,0.0,0.0,
-106,[-106],,0.0017952965611454732,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,112,0.0,0.0,
-105,[-105],,-0.002435374628144805,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,103,0.0,0.0,
-104,[-104],,-0.011095734753912585,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,124,0.0,0.0,
-103,[-103],,0.009107641347112472,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,110,0.0,0.0,
-102,[-102],,0.0011059888246523063,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,134,0.0,0.0,
-101,[-101],,0.00863647452256101,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,117,0.0,0.0,
-100,[-100],,0.006656030994869952,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,132,0.0,0.0,
-19,[-19],-0.03251854799116442,-0.007783117150130752,-0.005259506661779515,-1.1844352820258335,-0.9732498487022706,-1.1305162095350947,-0.04672454328146669,-0.05803988073957429,-5.20584367595462,-2.624054952633866,-3.6001274559584457,-0.052384410027660325,1.025433106574937,0,-0.09640973846883627,-0.4439511995275375,-0.23098146960094124,0.19669738857433244,0.053838424348163626,1.2010337932913955,0.002421503304879983,0.26817127264691604,1.4642893835372182,1.0693133223053706,141,141,141,141,147,144.5860680270661,144.5860680270661,-2.7085261264401166
-18,[-18],-0.03519737351772159,0.002609666016993992,0.0001807911114819102,0.04591676824438617,-0.3324092865254298,-0.39811911529049415,-0.06565186665644832,-0.08539005523851773,-6.101157281544526,-3.5473829318838317,-4.2689385958634265,-0.07141358160412885,1.0250717631225066,0,-0.03280210329627961,-0.5026907367410463,-0.24291469270458343,0.18756973512120312,0.04901980849738394,1.2285544032485824,0.0025124768965326173,0.2996850452290194,1.4470030551248168,1.0639559070228675,151,151,151,151,155,154.78583623149848,154.78583623149848,-2.9482555334059835
-17,[-17],-0.032035304298719446,-0.0011132307442860653,-0.0013993995754548968,-0.340218747054453,0.2152094665565616,0.2621398614844051,-0.06633746969064508,-0.08680027364680315,-6.091188725283182,-3.597505038204942,-4.287850468719188,-0.07144072003644301,1.0248195804539182,0,0.021384367653110976,-0.49689588759353565,-0.21051981210844348,0.18353006425646654,0.05104390096690919,1.2330917777320218,0.002467394595493664,0.2994194745803617,1.438090214678745,1.069439904239938,154,154,154,154,154,157.8222153899034,157.8222153899034,-2.5806530864522434
-16,[-16],-0.03773839096234694,-0.0064567943529298824,-0.010752857645348736,-2.5273870429073653,-2.0623697932776164,-3.04077471567915,-0.07000453097989186,-0.0888854448402462,-6.085341282253492,-3.8896185808911037,-4.4019352872173325,-0.07446620709544455,1.0244649939833397,0,-0.246416910260885,-0.4931411027998504,-0.23902519029404892,0.18008148552491593,0.05481585413911297,1.5394231481106837,0.0023683055001417807,0.2944270300221179,1.3992323825640989,1.026824239380681,156,156,156,156,166,159.816539061401,159.816539061401,-2.949561189964784
-144,[-144],,-0.011775085037401512,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,89,0.0,0.0,
-143,[-143],,0.0007833010583583798,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,91,0.0,0.0,
-142,[-142],,-0.00418426616670331,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,104,0.0,0.0,
-141,[-141],,-0.004634988001552555,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,97,0.0,0.0,
-140,[-140],,-0.008109512157356015,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,106,0.0,0.0,
-139,[-139],,-0.0026837861949794936,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,103,0.0,0.0,
-138,[-138],,0.0038542716314508537,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,111,0.0,0.0,
-137,[-137],,-0.014437936707114239,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,106,0.0,0.0,
-136,[-136],,-0.012307880159325735,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,115,0.0,0.0,
-135,[-135],,0.003559428027408078,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,109,0.0,0.0,
-134,[-134],,-0.015842056649042386,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,122,0.0,0.0,
-133,[-133],,-0.010222945070771467,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,112,0.0,0.0,
-132,[-132],,-0.013798899220524082,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,122,0.0,0.0,
-131,[-131],,0.004693442139627964,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,108,0.0,0.0,
-130,[-130],,-0.01233236383946644,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,118,0.0,0.0,
-129,[-129],,-0.01781992748339072,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,106,0.0,0.0,
-128,[-128],,-0.0003606927886976975,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,114,0.0,0.0,
-127,[-127],,0.0021844125892543655,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,110,0.0,0.0,
-126,[-126],,-0.004758025620943836,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,124,0.0,0.0,
-30,[-30],-0.032451084177940126,-0.008731552823341655,-0.01026369300895042,-2.8560385797736125,-2.886218899580593,-1.7840956654677447,-0.08642921823170645,-0.10024585217167609,-5.29720733619878,-4.320908798125566,-3.6495781266860376,-0.0885585564627986,1.02811256720716,0,-0.21937342492416953,-0.6513476482051196,-0.22235404623517127,0.18402420723936017,0.04144435685024543,0.8765578227323416,0.0015661372729954322,0.2675575021457266,1.4717181325206872,0.9667623763835518,68,68,68,68,133,69.91165457008688,69.91165457008688,-1.808336129248611
-29,[-29],-0.03136411462810539,0.0027731068094550265,-0.0023289340478431834,-0.5453110786359505,-0.12263673423233565,-0.12574785434318939,-0.09167796133333223,-0.10503786099380752,-5.7076360043094,-4.491733027893731,-3.8381579858696697,-0.0916910846125373,1.027887457603672,0,-0.01462401320697608,-0.6637770858485712,-0.2021395784665944,0.179932835887599,0.04906816700279138,1.3700390920736545,0.0016209967249452902,0.2686698292129913,1.5076696941104455,0.9219830927982006,76,76,76,76,132,78.11944677787908,78.11944677787908,-1.7381424585889729
-28,[-28],-0.04009947131448661,-0.006586963277576225,-0.012700934397980743,-2.5580142301854254,-2.102479975044516,-2.609650102375921,-0.08472219310912325,-0.09213032136706739,-5.41459216020296,-4.042247482532496,-3.5649696873124075,-0.08341834707779423,1.0274536077229444,0,-0.28359839335932535,-0.5884197409957448,-0.23846794380262765,0.18011566486078734,0.06019929207162802,1.6354247481619826,0.002025088352910404,0.2763365646227191,1.539540149842147,0.9655911443678922,87,87,87,87,147,89.38846387189616,89.38846387189616,-2.1943632563863376
-27,[-27],-0.032687283319528325,0.004464328082502578,0.005232868901779675,1.0782090799674018,0.9724688285533227,1.2454292519268033,-0.09144641108775901,-0.09919137348724419,-5.728098363412048,-4.13741572356257,-3.7960961443582786,-0.08926654151045897,1.0273374581562733,0,0.1316078244281612,-0.6053034024637448,-0.1967885476802662,0.1774040243491176,0.056390215458282315,1.5724357345184843,0.0020280464034073734,0.27855542923741705,1.5294307774677334,0.9724131528262452,92,92,92,92,135,94.51504615037715,94.51504615037715,-1.8622465251598892
-26,[-26],-0.03605919928821834,0.001876366620503918,-0.004404145968254068,-1.2775826815645432,-1.3980942042140152,-1.3065705272818549,-0.0903459167634316,-0.0977516178820699,-5.6696300476177965,-4.068992358400568,-3.72017736295237,-0.08732243068784898,1.0272636436881806,0,-0.13586638299036657,-0.5895679654322687,-0.22022264794051627,0.1829519170720914,0.040053417055777814,1.1291261426699506,0.002037295842045521,0.27912836012616904,1.5446569210870538,0.9895195264681481,95,95,95,95,135,97.59004615037716,97.59004615037716,-2.117789661475335
-25,[-25],-0.04246094364161874,-0.004870614535840494,-0.007145232998518294,-1.522687875357684,-1.6710304508214395,-2.2669077070719235,-0.08864637127779107,-0.09622575514505023,-5.662890131261336,-3.9885812284819298,-3.741607390554072,-0.08619920488512191,1.0272106068703768,0,-0.23328011432523552,-0.582749643097834,-0.2665878691691675,0.20144150889286627,0.05411670253797933,1.60997516186808,0.002049172709317066,0.2782266377089993,1.5339445777789318,1.1226012114146795,97,97,97,97,133,99.63942886642654,99.63942886642654,-2.5905769850100455
-24,[-24],-0.05361429198598337,-0.015804233469082905,-0.014011296474088988,-2.353324349494354,-1.8489617405020655,-2.9082650116698336,-0.0754871981299509,-0.0843401096722198,-5.318519516695715,-3.3978862074781984,-3.5604988837320977,-0.07509247404065783,1.026977045528943,0,-0.28899988977692975,-0.5285115173252334,-0.31170940112372175,0.20422934921309333,0.06892058156604859,1.8093481956385316,0.002180815130450792,0.28732785452919585,1.5137713157629893,1.1063062773141372,104,104,104,104,134,106.80561273501009,106.80561273501009,-3.136795470048114
-23,[-23],-0.060221346480980424,-0.008790278614579813,-0.012226745114088021,-2.5007595274604646,-2.744416043327364,-3.2560324325357,-0.05492988759049808,-0.06445968737713877,-4.420279678931709,-2.6270810071667343,-3.0155351576056626,-0.057053207727678405,1.0265383974178615,0,-0.30630023278790686,-0.4158228527195703,-0.34575729568691926,0.1913943415226836,0.0561727767103283,1.2822843534801662,0.002492348163735953,0.28190429705369846,1.4851590019236849,1.0378850919954556,116,116,116,116,132,119.07845410047193,119.07845410047193,-3.6754688636557016
-22,[-22],-0.05778481353695784,-0.0035968621038609734,-0.0027794891921253373,-0.8295439711051863,-1.4144141126008507,-1.3655290379292244,-0.05276499597058595,-0.06371936987321686,-4.620886637595326,-2.868101663930243,-3.2208834341604526,-0.057559326151935,1.026255169145073,0,-0.12275148596540575,-0.41538530890758896,-0.34259638367403167,0.19790332311008668,0.04117314596903246,1.0664454627921929,0.002576273736587093,0.27300173340168676,1.453376003643648,1.0933818874837107,127,127,127,127,151,130.33440648142428,130.33440648142428,-3.8111580199385617
-21,[-21],-0.05544823514046086,-0.0018429786630688196,-0.0006820312658814114,-0.1745055352897326,-0.6017999181729595,-0.758151464730739,-0.052182524632896174,-0.06309758636796552,-4.77601919779224,-2.787616434049496,-3.3627367735781752,-0.057232239310625446,1.0261127788341586,0,-0.06634391978353231,-0.41793737700615397,-0.33917698786635747,0.20406405958147283,0.046409258890757345,1.3090570056844895,0.0025804017072079736,0.2687752576889635,1.4387016402283732,1.153554913739876,134,134,134,134,141,137.49911236377724,137.49911236377724,-3.8759773464224434
-20,[-20],-0.03975540318206534,0.015084002387774145,0.013698291126004812,2.904060408705064,2.1241609757677886,3.0259321061127737,-0.051786175632022695,-0.06277665364599856,-5.045084622650031,-2.8595208959250904,-3.581762504801196,-0.05714299979383612,1.0260100103132712,0,0.25997260039311704,-0.43344785096271243,-0.27024570441507706,0.20509035509427023,0.05679953063895455,1.473751138091954,0.0025888838684784304,0.2643558273330347,1.426748643773544,1.102353353049013,139,139,139,139,145,142.6153914335447,142.6153914335447,-3.1455051505123715
-124,[-124],,0.002009472158563331,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,123,0.0,0.0,
-122,[-122],,-0.00030174833661759226,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,119,0.0,0.0,
-120,[-120],,-0.0028654611720540153,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,114,0.0,0.0,
-118,[-118],,-0.0013871524097977957,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,114,0.0,0.0,
-116,[-116],,0.0027250575927999826,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,112,0.0,0.0,
-114,[-114],,-0.012774349510436878,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,116,0.0,0.0,
-112,[-112],,-0.0028613848824643046,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,117,0.0,0.0,
-110,[-110],,0.003298868706016883,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,114,0.0,0.0,
-108,[-108],,-0.015118504698279892,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,116,0.0,0.0,
-125,[-125],,0.0025082054835857473,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,111,0.0,0.0,
-123,[-123],,-9.557774885454112e-05,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,108,0.0,0.0,
-121,[-121],,-0.013333338702068431,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,104,0.0,0.0,
-119,[-119],,0.0040552368420357044,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,103,0.0,0.0,
-117,[-117],,0.0040102825710164325,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,104,0.0,0.0,
-115,[-115],,0.0018447881944559734,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,102,0.0,0.0,
-113,[-113],,-0.0067709782698546495,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,105,0.0,0.0,
-111,[-111],,0.008051344120467548,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,100,0.0,0.0,
-109,[-109],,-0.006240335549463076,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,99,0.0,0.0,
136,[136],-0.4309192869161886,-0.02499922551214695,-0.03070722551214694,-2.4105091244567656,-2.0214385568619218,-1.0855008201273144,0.05154500695396371,-6.545587956141574e-05,-1.6406175970291417,-0.0004338320546510307,-0.7339211802861496,-0.027991076933813287,1.0103854875283445,0,-0.3450433850103922,-0.5214959203072336,-1.6142526466991,0.4898543598795149,0.04028392685080519,0.5397754903325374,0.00038243720757893805,0.47711934478939555,2.24699183366467,1.5581807079518846,10,10,10,10,10,10.103854875283444,10.103854875283444,-5.078412304098469
138,[138],-0.2809155021393064,0.0008025401039049029,-0.001329959896095097,-0.14844005879588532,0.03551407214821047,0.028654604101594143,0.20032811564411596,0.12003252906189778,2.4563471870458473,0.7237184859476459,0.6151072967609984,0.16877301356103835,1.010330609907193,0,0.0072005583935323275,0.6172505923447225,-1.0300805430442177,0.4323148679653879,0.035838301517351935,0.8110090404144384,0.0003067449733739427,0.663421103053493,4.01393770221885,1.550627256730954,16,16,16,16,16,16.165289758515087,16.165289758515087,-4.099202942399504
890,[890],0.0687823573088646,0.02440558932721615,0.01719558932721615,inf,inf,1.8397212274306538,0.15878721145516903,-0.38823896236840666,-9.064094508029434,-inf,-inf,-0.55605491506931,1.0028735632183905,0,0.6963476125547228,-3.4308244512956168,0.6078220275302474,0.03714671852866584,0.0,0.0,0.0,0.0,0.0,0.32826141260033814,7,7,7,7,7,7.020114942528734,7.020114942528734,1.6058403394891503
897,[897],0.04611989251315597,-0.008552308194339275,-0.01856230819433927,-inf,-inf,-1.9859437071567065,0.15878721145516903,-0.38823896236840666,-9.064094508029434,-inf,-inf,-0.55605491506931,1.0028735632183905,0,-0.751693864552517,-3.4308244512956168,0.40755635127397294,0.04009916872381475,0.0,0.0,0.0,0.0,0.0,0.3543518860009378,7,7,7,7,7,7.020114942528734,7.020114942528734,1.0767468104932858
904,[904],0.018240379491150427,0.025261852890253067,0.006951852890253067,inf,inf,0.7437646415485919,0.15878721145516903,-0.38823896236840666,-9.064094508029434,-inf,-inf,-0.55605491506931,1.0028735632183905,0,0.28152022421804856,-3.4308244512956168,0.16118820114650717,0.015017718651735788,0.0,0.0,0.0,0.0,0.0,0.132709906390493,7,7,7,7,7,7.020114942528734,7.020114942528734,0.42585247642719165
911,[911],0.06429059137254958,0.005408663302659988,0.0062986633026599894,inf,inf,0.6738812123177191,0.15878721145516903,-0.38823896236840666,-9.064094508029434,-inf,-inf,-0.55605491506931,1.0028735632183905,0,0.2550688475765897,-3.4308244512956168,0.5681287924417427,0.013606667870372218,0.0,0.0,0.0,0.0,0.0,0.12024060786056297,7,7,7,7,7,7.020114942528734,7.020114942528734,1.5009724748463622
918,[918],0.0890829098823667,0.0041840821504592896,0.0014740821504592892,inf,inf,0.1577090596647565,0.15878721145516903,-0.38823896236840666,-9.064094508029434,-inf,-inf,-0.55605491506931,1.0028735632183905,0,0.059694004471089405,-3.4308244512956168,0.7872157486526868,0.0031843813950926912,0.0,0.0,0.0,0.0,0.0,0.028140023571791562,7,7,7,7,7,7.020114942528734,7.020114942528734,2.0797910371958803
925,[925],0.08672258972361689,-0.0017856416525319219,-0.0016956416525319218,-inf,-inf,-0.18141326144264214,0.15878721145516903,-0.38823896236840666,-9.064094508029434,-inf,-inf,-0.55605491506931,1.0028735632183905,0,-0.06866621399361515,-3.4308244512956168,0.7663578624062245,0.003663004622493047,0.0,0.0,0.0,0.0,0.0,0.032369563702194376,7,7,7,7,7,7.020114942528734,7.020114942528734,2.0246853753179415
932,[932],0.09466260540742434,0.0053667351603507996,0.0032567351603507992,inf,inf,0.3484314897619809,0.15878721145516903,-0.38823896236840666,-9.064094508029434,-inf,-inf,-0.55605491506931,1.0028735632183905,0,0.13188380522928242,-3.4308244512956168,0.8365228962953992,0.007035352032540423,0.0,0.0,0.0,0.0,0.0,0.062170622004207664,7,7,7,7,7,7.020114942528734,7.020114942528734,2.210058456149983
939,[939],0.10013014361102143,-0.0029656668193638325,-0.0010756668193638325,-inf,-inf,-0.11508341142424992,0.15878721145516903,-0.38823896236840666,-9.064094508029434,-inf,-inf,-0.55605491506931,1.0028735632183905,0,-0.043559892441883595,-3.4308244512956168,0.8848389221853866,0.0023237059113927023,0.0,0.0,0.0,0.0,0.0,0.020534330222274993,7,7,7,7,7,7.020114942528734,7.020114942528734,2.337707372944271
